"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify partial update of user data","46","testPartialUpdateUser","Surefire suite","Wed Jul 16 20:17:45 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testPartialUpdateUser"
"Verify appropriate error handling for invalid user IDs","62","testGetSingleUserByInvalidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByInvalidId"
"Verify that a single user can be retrieved by valid ID","60","testGetSingleUserByValidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByValidId"
"Verify error handling when creating user with empty request body","51","testCreateUserWithEmptyBody","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithEmptyBody"
"Verify that a new user can be created with valid data","53","testCreateUserWithValidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithValidData"
"Verify appropriate error handling for invalid user IDs","55","testGetSingleUserByInvalidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByInvalidId"
"Verify that a single user can be retrieved by valid ID","75","testGetSingleUserByValidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByValidId"
"Verify appropriate error handling when creating user with invalid data","54","testCreateUserWithInvalidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
"Verify XSS protection in user creation","45","testXssProtection","Surefire suite","Wed Jul 16 20:17:45 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testXssProtection"
"Verify that a single user can be retrieved by valid ID","62","testGetSingleUserByValidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByValidId"
"Verify that all users can be retrieved successfully","2849","testGetAllUsers","Surefire suite","Wed Jul 16 20:17:40 GMT 2025","failed","Wed Jul 16 20:17:42 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetAllUsers"
"Verify that a single user can be retrieved by valid ID","86","testGetSingleUserByValidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByValidId"
"Verify error handling when creating user with malformed JSON","55","testCreateUserWithMalformedJson","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithMalformedJson"
"Verify that an existing user can be updated with valid data","67","testUpdateUserWithValidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testUpdateUserWithValidData"
"Verify error handling when deleting non-existent user","46","testDeleteNonExistentUser","Surefire suite","Wed Jul 16 20:17:45 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testDeleteNonExistentUser"
"Verify that an existing user can be deleted","56","testDeleteExistingUser","Surefire suite","Wed Jul 16 20:17:45 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testDeleteExistingUser"
"Verify error handling when deleting user with invalid ID","43","testDeleteUserWithInvalidId","Surefire suite","Wed Jul 16 20:17:45 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testDeleteUserWithInvalidId"
"Verify appropriate error handling when creating user with invalid data","52","testCreateUserWithInvalidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
"Verify appropriate error handling when creating user with invalid data","59","testCreateUserWithInvalidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
"Verify that a new user can be created with valid data","63","testCreateUserWithValidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithValidData"
"Verify appropriate error handling when creating user with invalid data","53","testCreateUserWithInvalidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
"Verify appropriate error handling when creating user with invalid data","55","testCreateUserWithInvalidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
"Verify error handling when updating non-existent user","48","testUpdateNonExistentUser","Surefire suite","Wed Jul 16 20:17:45 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testUpdateNonExistentUser"
"Verify error handling when deleting user with negative ID","47","testDeleteUserWithNegativeId","Surefire suite","Wed Jul 16 20:17:45 GMT 2025","failed","Wed Jul 16 20:17:45 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testDeleteUserWithNegativeId"
"Verify that a single user can be retrieved by valid ID","79","testGetSingleUserByValidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByValidId"
"Verify appropriate error handling when creating user with invalid data","49","testCreateUserWithInvalidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
"Verify that a new user can be created with valid data","497","testCreateUserWithValidData","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithValidData"
"Verify appropriate error handling for invalid user IDs","60","testGetSingleUserByInvalidId","Surefire suite","Wed Jul 16 20:17:43 GMT 2025","failed","Wed Jul 16 20:17:43 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByInvalidId"
"Verify appropriate error handling when creating user with invalid data","53","testCreateUserWithInvalidData","Surefire suite","Wed Jul 16 20:17:44 GMT 2025","failed","Wed Jul 16 20:17:44 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
